일일발전량(Wh),합계 일사량(MJ/m2),1시간 최다일사량(MJ/m2),합계 대형증발량(mm),합계 소형증발량(mm),합계 일조시간(hr),최고기온(°C),가조시간(hr),평균 지면온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균기온(°C),평균 30cm 지중온도(°C),최저기온(°C),최저 초상온도(°C),최소 상대습도 시각(hhmi),최고기온 시각(hhmi),평균 이슬점온도(°C),최저 해면기압(hPa),평균 상대습도(%),최저기온 시각(hhmi),평균 현지기압(hPa),평균 해면기압(hPa),10분 최다 강수량(mm),최소 상대습도(%),최고 해면기압(hPa),1시간 최다강수량(mm),일강수량(mm),평균 전운량(1/10),평균 중하층운량(1/10),Cluster
0.41472265422498705,0.4659719960924781,0.6085790884718498,0.21212121212121207,0.21052631578947364,0.698529411764706,0.2777777777777778,0.12765957446808507,0.19594594594594592,0.18205128205128204,0.1612021857923497,0.14285714285714285,0.2443890274314214,0.09404388714733543,0.22137404580152673,0.2857142857142857,0.6424936386768447,0.0,0.3416149068322981,0.6605657237936775,0.5631443298969072,0.9658190912880367,0.7156177156177144,0.7049549549549532,0.0,0.4375,0.7811764705882389,0.0,0.002421307506053269,0.5202981366459627,0.2925,2
0.44673405909797825,0.5076522305437969,0.6434316353887399,0.42424242424242414,0.42105263157894735,0.7132352941176471,0.32608695652173914,0.14893617021276562,0.23198198198198194,0.14358974358974358,0.11475409836065574,0.0972644376899696,0.2793017456359102,0.05642633228840126,0.22137404580152673,0.25476190476190474,0.6429177268871925,0.5729431721798134,0.19254658385093165,0.8618968386023305,0.17268041237113402,0.2980408503543143,0.8368298368298355,0.8198198198198163,0.0,0.15625,0.8188235294117661,0.0,0.0,0.5202981366459627,0.2925,2
0.43960601347848627,0.48778899381309027,0.6353887399463807,0.27272727272727265,0.27368421052631575,0.7058823529411765,0.2657004830917874,0.19148936170212716,0.25225225225225223,0.1794871794871795,0.15846994535519127,0.15197568389057753,0.28428927680798,0.10658307210031348,0.2926208651399491,0.3285714285714285,0.5508905852417303,0.636980491942324,0.34368530020703936,0.7021630615640575,0.47164948453608246,0.9391413088786995,0.6666666666666679,0.6554054054054035,0.0,0.3958333333333333,0.6870588235294157,0.0,0.0,0.5202981366459627,0.2925,2
0.38115603939865217,0.48257896450667537,0.6943699731903485,0.22727272727272727,0.23157894736842108,0.5514705882352942,0.15700483091787437,0.2127659574468086,0.14189189189189189,0.1564102564102564,0.14207650273224043,0.1337386018237082,0.19700748129675807,0.09404388714733543,0.2137404580152672,0.30476190476190473,0.563189143341815,0.594147582697201,0.28985507246376807,0.6522462562396001,0.5090206185567011,0.9770737807419758,0.5268065268065278,0.5202702702702702,0.0,0.41666666666666663,0.4988235294117658,0.0,0.0,0.5202981366459627,0.2925,2
0.4626749611197512,0.5144903940084663,0.6621983914209115,0.22727272727272727,0.23157894736842108,0.7205882352941178,0.12560386473429952,0.2127659574468086,0.09459459459459459,0.11282051282051281,0.09562841530054644,0.10030395136778116,0.14962593516209471,0.0658307210031348,0.18829516539440205,0.2714285714285714,0.6030534351145038,0.602629346904156,0.2525879917184265,0.688851913477535,0.51159793814433,0.0917048770320967,0.5920745920745922,0.5855855855855872,0.0,0.3958333333333333,0.5741176470588236,0.0,0.0,0.5202981366459627,0.2925,2
0.44245723172628304,0.5157929013350702,0.6246648793565683,0.22727272727272727,0.23157894736842108,0.7205882352941178,0.16908212560386474,0.2127659574468086,0.15315315315315314,0.12307692307692307,0.09562841530054644,0.08814589665653495,0.1820448877805486,0.050156739811912224,0.17302798982188297,0.2595238095238095,0.5742154368108566,0.594147582697201,0.28364389233954446,0.7653910149750409,0.5219072164948454,0.23218007503126303,0.7459207459207455,0.7364864864864842,0.0,0.4583333333333333,0.7411764705882362,0.0,0.0,0.5202981366459627,0.2925,2
0.49079834110938314,0.5548681211331815,0.6863270777479893,0.33333333333333326,0.32631578947368417,0.7426470588235294,0.27053140096618356,0.2127659574468086,0.21846846846846843,0.15128205128205127,0.12021857923497267,0.10030395136778116,0.2643391521197007,0.05329153605015674,0.25699745547073793,0.28809523809523807,0.6560644614079728,0.6543681085665818,0.3105590062111801,0.8735440931780367,0.4329896907216495,0.002917882451021259,0.83916083916084,0.8243243243243228,0.0,0.32291666666666663,0.7952941176470603,0.0,0.0,0.5202981366459627,0.2925,2
0.4061689994815967,0.46369260827092157,0.613941018766756,0.28787878787878785,0.29473684210526313,0.676470588235294,0.3429951690821256,0.23404255319148914,0.2207207207207207,0.16153846153846152,0.1284153005464481,0.10638297872340426,0.31172069825436405,0.06269592476489028,0.24936386768447838,0.27619047619047615,0.5326547921967769,0.6407972858354537,0.34368530020703936,0.9151414309484203,0.44974226804123707,0.2988745310546061,0.8904428904428876,0.8738738738738725,0.0,0.19791666666666666,0.8588235294117652,0.0,0.0,0.5202981366459627,0.2925,2
0.47304302747537585,0.5363073917290786,0.6729222520107239,0.39393939393939387,0.39999999999999997,0.7352941176470589,0.34782608695652173,0.23404255319148914,0.27027027027027023,0.20512820512820512,0.16666666666666666,0.1398176291793313,0.34164588528678297,0.08463949843260189,0.33587786259541985,0.33809523809523806,0.6463104325699746,0.645462256149279,0.3188405797101449,0.9217970049916779,0.35438144329896903,0.29595664860358484,0.9184149184149177,0.8986486486486456,0.0,0.20833333333333331,0.8682352941176497,0.0,0.0,0.5202981366459627,0.2925,2
0.4616381544841887,0.5242591989579942,0.6648793565683646,0.3030303030303029,0.3052631578947368,0.7352941176470589,0.427536231884058,0.25531914893617014,0.27477477477477474,0.20512820512820512,0.1721311475409836,0.14893617021276595,0.36408977556109723,0.09717868338557994,0.2697201017811705,0.319047619047619,0.7001696352841391,0.6441899915182357,0.34368530020703936,0.8818635607321141,0.3402061855670103,0.3063776573572322,0.8764568764568779,0.8581081081081088,0.0,0.23958333333333331,0.8658823529411777,0.0,0.0,0.5202981366459627,0.2925,2
