일일발전량(Wh),합계 일사량(MJ/m2),1시간 최다일사량(MJ/m2),합계 대형증발량(mm),합계 소형증발량(mm),합계 일조시간(hr),최고기온(°C),가조시간(hr),평균 지면온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균기온(°C),평균 30cm 지중온도(°C),최저기온(°C),최저 초상온도(°C),최소 상대습도 시각(hhmi),최고기온 시각(hhmi),평균 이슬점온도(°C),최저 해면기압(hPa),평균 상대습도(%),최저기온 시각(hhmi),평균 현지기압(hPa),평균 해면기압(hPa),10분 최다 강수량(mm),최소 상대습도(%),최고 해면기압(hPa),1시간 최다강수량(mm),일강수량(mm),평균 전운량(1/10),평균 중하층운량(1/10),Cluster
0.2642560912389839,0.2406382285900359,0.35388739946380693,0.16666666666666663,0.17894736842105263,0.23529411764705885,0.44202898550724634,0.02127659574468055,0.3626126126126126,0.28717948717948716,0.2459016393442623,0.22188449848024316,0.4563591022443889,0.16614420062695928,0.4783715012722647,0.47142857142857136,0.6060220525869381,0.6106870229007633,0.556935817805383,0.6123128119800327,0.7087628865979383,0.23092955398082535,0.4988344988344977,0.4864864864864842,0.0,0.5833333333333333,0.5105882352941187,0.0,0.01937046004842615,0.5202981366459627,0.2925,2
0.045489891135303266,0.03516769781830023,0.0670241286863271,0.015151515151515152,0.021052631578947358,0.0,0.2995169082125604,0.12765957446808507,0.25225225225225223,0.19743589743589743,0.15846994535519127,0.1276595744680851,0.3665835411471321,0.07210031347962384,0.3944020356234097,0.4095238095238095,0.0016963528413910093,0.9855810008481763,0.5320910973084886,0.6638935108153063,0.8840206185567011,0.3538974572738641,0.5967365967365978,0.5855855855855872,0.0,0.4583333333333333,0.644705882352941,0.0,0.02421307506053269,0.5202981366459627,0.2925,2
0.18662519440124417,0.18039726473461418,0.2761394101876675,0.13636363636363635,0.13684210526315788,0.08823529411764706,0.35507246376811596,0.1702127659574466,0.25675675675675674,0.2358974358974359,0.20765027322404372,0.17933130699088146,0.3665835411471321,0.12225705329153605,0.3765903307888041,0.3714285714285714,0.9474130619168787,0.508481764206955,0.5300207039337475,0.6056572379367715,0.8621134020618556,0.9820758649437266,0.4988344988344977,0.4887387387387392,0.0,0.6770833333333333,0.4823529411764724,0.0,0.012106537530266345,0.5202981366459627,0.2925,2
0.02086573354069466,0.010745685444480627,0.01340482573726541,0.030303030303030297,0.03157894736842105,0.0,0.28502415458937197,0.2978723404255317,0.24999999999999994,0.2230769230769231,0.20218579234972678,0.19148936170212766,0.3690773067331671,0.14733542319749215,0.4122137404580153,0.41666666666666663,0.013146734520780322,0.9486853265479219,0.5403726708074534,0.5607321131447556,0.8956185567010312,0.02292621925802418,0.5361305361305355,0.5247747747747731,0.0,0.6770833333333333,0.7270588235294149,0.0,0.14043583535108958,0.5202981366459627,0.2925,2
0.13180404354587869,0.12634321068056012,0.193029490616622,0.10606060606060605,0.11578947368421053,0.0,0.3913043478260869,0.4893617021276593,0.31756756756756754,0.3128205128205128,0.3060109289617486,0.31610942249240126,0.4513715710723192,0.2695924764890283,0.47582697201017815,0.49047619047619045,0.33969465648854963,0.5627650551314674,0.5610766045548654,0.6655574043261225,0.7358247422680414,1.0,0.62937062937063,0.6148648648648631,0.0,0.5833333333333333,0.6894117647058842,0.0,0.029055690072639227,0.5202981366459627,0.2925,2
0.09136858475894247,0.09117551286225987,0.11260053619302951,0.04545454545454545,0.042105263157894736,0.0,0.30917874396135264,0.5319148936170213,0.277027027027027,0.31025641025641026,0.3060109289617486,0.31610942249240126,0.3915211970074812,0.26645768025078376,0.4300254452926209,0.45952380952380945,0.01823579304495335,0.0,0.5714285714285714,0.7420965058236249,0.943298969072165,0.9783243017924136,0.6573426573426566,0.6441441441441427,0.0,0.7395833333333333,0.5952941176470574,0.0,0.031476997578692496,0.5202981366459627,0.2925,2
0.0889061689994816,0.07717355910126997,0.096514745308311,0.04545454545454545,0.052631578947368425,0.0,0.3285024154589372,0.5744680851063828,0.29729729729729726,0.3128205128205128,0.3032786885245901,0.3130699088145896,0.41645885286783035,0.26645768025078376,0.44783715012722647,0.5095238095238095,0.0,0.693384223918575,0.5962732919254659,0.7653910149750409,0.961340206185567,0.14547728220091705,0.7109557109557123,0.6936936936936924,0.0,0.7708333333333333,0.6705882352941188,0.0,0.02421307506053269,0.5202981366459627,0.2925,2
0.07115085536547434,0.05991533702377076,0.15281501340482573,0.030303030303030297,0.03157894736842105,0.0,0.48550724637681164,0.6170212765957444,0.41891891891891886,0.41538461538461535,0.40163934426229503,0.40425531914893614,0.5735660847880298,0.34796238244514116,0.6157760814249365,0.6023809523809522,0.00042408821034775233,0.9936386768447837,0.6997929606625259,0.6772046589018288,0.868556701030928,0.2696957065443935,0.6410256410256423,0.621621621621621,0.08571428571428572,0.5208333333333333,0.649411764705885,0.08,0.13801452784503632,0.5202981366459627,0.2925,2
0.04484188698807672,0.05177466623249756,0.05630026809651475,0.06060606060606059,0.052631578947368425,0.0,0.48309178743961345,0.6170212765957444,0.45270270270270263,0.4487179487179487,0.4262295081967213,0.41641337386018235,0.5860349127182044,0.35423197492163017,0.638676844783715,0.6071428571428571,0.0,0.01484308736217133,0.7474120082815734,0.6173044925124778,1.0,0.9779074614422676,0.49184149184149106,0.47522522522522337,0.08571428571428572,1.0,0.4517647058823542,0.13,0.07990314769975787,0.5202981366459627,0.2925,2
0.03576982892690513,0.048192771084337366,0.09115281501340483,0.09090909090909091,0.08421052631578946,0.022058823529411766,0.5241545893719807,0.7021276595744679,0.47297297297297286,0.5025641025641026,0.4972677595628415,0.5197568389057751,0.6159600997506234,0.4639498432601881,0.6488549618320612,0.6190476190476191,0.9923664122137404,0.7438507209499575,0.7556935817805384,0.3361064891846901,0.9394329896907218,0.9820758649437266,0.2237762237762233,0.21396396396396256,0.05714285714285714,0.8229166666666666,0.40000000000000213,0.04,0.036319612590799036,0.5202981366459627,0.2925,2
